Frequency,Amplitude,Pitches,Angles,Side Bias,Mood,Image Url,Timestamps
0.0,21.249745436783524,"[73.78357338981023, -36.919844317856416, -30.10093022499114, -17.84977293962877, -44.636436644610626, -53.975086036032444, -62.23522435116936, 78.64926445708566, 4.120650605604306, 64.56513819190516, 71.95357674266926, 84.25250955166987, 78.46901924609317, -82.07118938946371, -52.39196956460623, -63.383629210561686, -50.88379896620584, -54.889007042946034, -36.0934728977738, -72.8928485783155, -31.569731939191264, -68.73086145916236, -34.08013408665014, -36.013731205071906, -41.03746403594313, -39.37316359743803, -71.204593889267, -38.69477792343733, -38.53502184966742, -37.54501411035855, -39.63085557030375, -40.69122436764844, -42.28315374748595, -41.64216750013609, -42.8910705057394, -44.021373793868364, -43.96693741224439, -44.91389761876939, -45.88913588926223, -46.45343932826186, -46.44073553077143, -46.08216669771202, -46.65215507673024, -46.70571788590139, -45.427814212912935, -47.591290034945274, -50.1220798448938, -48.31948989834123, -47.57215411775861, -49.13220737931598, -49.57820178578116, -50.90732053977654, -50.553046042525146, -49.059532458698015, -48.17536713482262, -49.3756676390607, -49.810066895278226, -49.69565768992747, -49.84439941522512, -50.694818420004125, -51.51697816671455, -51.84849181450988, -51.90893090010545, -48.71095367816871, -52.28675529884109, -53.20642122089069, -51.255477101634014, -52.49872124075848, -52.42547453800343, -53.12228478585194, -53.37244077166909, -52.7101430483676, -52.305168533480554, -53.10153678967624, -54.115215472142815, -53.49361357936397, -55.33019811288263, -55.246187880059665, -54.17229989445336, -56.28109730618745, -54.614243716359816, -53.418030311181184, -58.87172597210375, -54.5631201767053, -53.79926982322826, -58.931809655340125, -54.77597241735424, -57.2594213443822, -57.251295127881576, -55.42184611222314, -56.28544233684481, -53.8319218439627, -54.16851670918019, -55.068706575081166, -54.44832463899673, -55.43943957058062, -53.285920355484336, -52.70540096133884, -52.55138998177197, -55.40808011372425, -52.644566485035604, -51.74992412137664, -51.19318519417212, -55.69916886316081, -48.101169661146706, -53.71971340935184, -53.29133195581849]","[35.261695904939636, 1.9461561471023132, 43.6583506324241, 26.56020581253551, 26.053448638214647, 10.058844133059187, 8.358924402947387, 24.496449467687082, 16.786483643991012, 10.713498097997117, 8.512888831663762, 5.486514356353014, 9.757757117671021, 0.4594186322396348, 30.568052641918523, 15.791586016857938, 34.902077883756924, 34.04789990455002, 31.897737161047935, 19.776994642857684, 19.99780078895748, 21.85433637202303, 15.750951333616186, 18.552498274981062, 24.512692590631914, 19.313184579644197, 13.955309564996037, 17.392672156743604, 18.440676691265026, 16.760359182706605, 16.095707544495404, 16.3963019508061, 16.840991669372478, 15.484987586380075, 15.775177104737134, 15.600613556427714, 16.061752188302176, 18.57010130037575, 17.226626331704427, 17.011615605874887, 17.825550783304664, 15.49370825032201, 17.638222097845055, 18.195661994097193, 15.083616607626103, 18.982933554105205, 23.78974646300677, 19.82520353113705, 16.348313640553865, 19.514541096487214, 20.725427147852066, 21.3706106984491, 20.305792025765168, 20.178768273076958, 21.292886767234005, 22.315287614042525, 21.59337202164799, 23.40583821600651, 27.820156598516157, 22.405975886908905, 21.990254855098396, 24.159073848614547, 22.5789770211466, 25.115926250955667, 21.221472413816077, 21.436930840410366, 21.00734863631584, 23.74025355328598, 24.924106907800564, 24.75529253324106, 20.721768156016612, 21.256421844916066, 24.84191717644159, 26.093422262248037, 18.61191196586467, 21.220725522626314, 21.15547358648042, 21.528412072473273, 24.42239299348225, 22.364610919167863, 20.41218268740467, 20.88200789174371, 27.475022026876637, 18.13927998523922, 21.112820811885104, 25.61506650277196, 21.778154632604732, 20.75270272138853, 21.589538335860695, 22.137363315910235, 23.64423348231913, 23.36536701886129, 17.515230699228027, 19.52054714690175, 17.29877601990637, 24.037143383805713, 24.383242806841, 17.347645072380402, 17.642620399002713, 23.76642717883841, 17.324219570759844, 17.58186916872175, 9.802707576221302, 25.297533862435785, 20.054620205562077, 17.262961238511508, 32.85785931365599]",-0.40518587215487567,excited,,"[1650137833.9617505, 1650137834.055474, 1650137834.1491976, 1650137834.2429214, 1650137834.336645, 1650137834.4303684, 1650137834.524092, 1650137834.6178157, 1650137834.7115393, 1650137834.8052628, 1650137834.8989863, 1650137834.99271, 1650137835.0864336, 1650137835.1801572, 1650137835.2738807, 1650137835.3676045, 1650137835.461328, 1650137835.5550516, 1650137835.648775, 1650137835.7424986, 1650137835.8362224, 1650137835.929946, 1650137836.0236695, 1650137836.117393, 1650137836.2111168, 1650137836.3048403, 1650137836.3985639, 1650137836.4922874, 1650137836.5860112, 1650137836.6797347, 1650137836.7734582, 1650137836.8671818, 1650137836.9609056, 1650137837.054629, 1650137837.1483526, 1650137837.2420762, 1650137837.3357997, 1650137837.4295235, 1650137837.523247, 1650137837.6169705, 1650137837.710694, 1650137837.8044178, 1650137837.8981414, 1650137837.991865, 1650137838.0855885, 1650137838.1793122, 1650137838.2730358, 1650137838.3667593, 1650137838.4604828, 1650137838.5542066, 1650137838.6479301, 1650137838.7416537, 1650137838.8353772, 1650137838.929101, 1650137839.0228245, 1650137839.116548, 1650137839.2102716, 1650137839.3039951, 1650137839.397719, 1650137839.4914424, 1650137839.585166, 1650137839.6788895, 1650137839.7726133, 1650137839.8663368, 1650137839.9600604, 1650137840.053784, 1650137840.1475077, 1650137840.2412312, 1650137840.3349547, 1650137840.4286783, 1650137840.522402, 1650137840.6161256, 1650137840.709849, 1650137840.8035727, 1650137840.8972962, 1650137840.99102, 1650137841.0847435, 1650137841.178467, 1650137841.2721906, 1650137841.3659143, 1650137841.4596379, 1650137841.5533614, 1650137841.647085, 1650137841.7408087, 1650137841.8345323, 1650137841.9282558, 1650137842.0219793, 1650137842.115703, 1650137842.2094266, 1650137842.3031502, 1650137842.3968737, 1650137842.4905972, 1650137842.584321, 1650137842.6780446, 1650137842.771768, 1650137842.8654916, 1650137842.9592154, 1650137843.052939, 1650137843.1466625, 1650137843.240386, 1650137843.3341098, 1650137843.4278333, 1650137843.5215569, 1650137843.6152804, 1650137843.7090042, 1650137843.8027277, 1650137843.8964512]"
0.0,23.37150155863187,"[85.42318193571158, 78.0961591195725, 78.65286292056793, 75.92702322630477, 68.84134036105523, 52.5232482573917, -39.73315136835093, 35.12578796865696, 38.384506216795835, 34.56560884725518, 20.655999192813297, 21.553266267347777, 18.081355307043165, -47.123650800603286, 59.92040448956838, -27.000381671811333, -36.41100383208734, -79.36276496395212, -64.6598785076363, -62.40823202069445, -61.60292952772853, -60.368011580321955, -39.02215426171476, -47.59917301826407, -59.359193058549494, -71.39614567135813, -71.73786360320578, -86.68819057165665, 68.26955167374135, 58.01003685869748, -41.70632522233788, 38.78258558192305, -33.37604501553304, -47.74315957981162, -43.58573244071017, -50.119977824128696, -27.97676109113866, -36.341200186498405, -41.93527281610827, -40.12281689882718, -53.422628369221655, -55.51051155391829, -67.90594724972459, -70.39142605253626, -77.92124739713125, -70.79695380770299, 61.90075410257993, -63.47786073052734, -66.10534369807841, -76.17979776140552, -79.50020679839912, -77.86705183271744, -68.31309326387853, -56.847385001687805, -55.11087622335618, -61.19967972207656, -61.54186974590302, -68.49037310571191, -74.2596011819445, -71.86909825155229, -71.0800311934016, -77.38369080894631, 87.47561907456296, 81.80967351941366, 63.83621083263225, 60.7574975710927, 63.24924148940276, 69.14885564816258, 30.25480990853829, 41.46032765705509, 36.41896967137117, 37.296530843038894, 32.582094893703974, 21.107567271048357, 21.903839435647257, 30.470885420143183, 30.237106848085272, 38.358033271351744, 38.94808421363661, 54.77352172982341, 58.928980329873646, 61.44865822899678, 55.531311135297315, 56.248213455974984, 64.80368153989521, 38.946900740230625, 38.8273452614323, 75.56382812100821, -62.14062544366681, 84.8797594551119, 59.484772784185076, 40.18796806786468, -65.35656517018904, -51.7107623133469, 89.11820310115941, 88.41368128802883, 84.1127812062878, -87.88736433213266, 64.41807807492852, 86.38412233844346, 66.9452407820375, 46.80368129540206, 58.230653461454395, -82.88672459709075, 66.29932398454721, 59.838432567442446, 89.55756124814576]","[2.8126886059624794, 15.732643506549175, 22.248932448302604, 22.029023421750544, 30.36975301985255, 30.4589614756864, 16.240375528096983, 12.40215413798715, 19.238828908298128, 16.535775410270286, 8.330184273960011, 17.11966670614494, 5.260308250461632, 7.6145629499234335, 38.13519563791081, 9.070468445570036, 2.33205890619294, 35.63662773993335, 22.875337011844245, 24.654120590645633, 23.403600823673184, 7.307964534133046, 4.337174611301588, 10.582471111803956, 8.29997720902473, 11.927929641872502, 31.731265589147526, 26.785471774537704, 4.9350071309993275, 5.25922647880956, 18.630818647847896, 22.646807563288963, 17.789508007881704, 35.21719759147701, 40.60716717574131, 41.48765404395532, 40.88121917494985, 32.91497084626506, 27.087979807143387, 26.86986320536192, 26.01171061725068, 31.462779185411648, 36.44585386387299, 35.849867662815505, 22.39141641274744, 7.694608591764428, 22.774824176859035, 12.05682054677347, 10.19829417436064, 12.61173099125133, 12.122626312774775, 6.256821352831241, 4.205637517358523, 3.4959058131728016, 6.137902040041553, 13.687452751039148, 16.633287305755804, 17.582936549346282, 16.351162831541124, 17.912936112813604, 22.90357584874111, 29.310514741594545, 33.899344671706835, 32.37217979242129, 24.746800877421745, 30.807330675763534, 35.23878802665628, 36.93233270872414, 19.17936837330464, 33.357448096193274, 37.75246108753365, 33.56216267424336, 29.571540240748543, 28.498971514539196, 28.016273536938836, 29.70939322900247, 19.52306859163639, 27.709133261609413, 17.43721031415753, 17.213910206982547, 25.829502197262354, 22.65702621054169, 23.337204861367443, 21.93981212297843, 18.10350837243089, 4.509825835269342, 16.365336865024368, 0.3481068549459839, 43.937388838591495, 32.138851891753674, 7.596275058472731, 25.127171839058537, 22.35564759191158, 10.671016168070109, 15.865558049410879, 19.798106736388917, 10.228538426614653, 2.424536278825188, 11.40075290634725, 32.95163455620443, 4.1437135857770695, 29.297342060978448, 2.127498852885724, 14.968933269443605, 6.349392955790494, 47.98396948064132, 20.476391608061142]",-0.31037927689485584,excited,,"[1650137848.7259853, 1650137848.8195164, 1650137848.9130473, 1650137849.0065784, 1650137849.1001093, 1650137849.1936405, 1650137849.2871714, 1650137849.3807025, 1650137849.4742334, 1650137849.5677645, 1650137849.6612954, 1650137849.7548265, 1650137849.8483574, 1650137849.9418886, 1650137850.0354197, 1650137850.1289506, 1650137850.2224817, 1650137850.3160126, 1650137850.4095438, 1650137850.5030746, 1650137850.5966058, 1650137850.6901367, 1650137850.7836678, 1650137850.8771987, 1650137850.9707298, 1650137851.0642607, 1650137851.1577919, 1650137851.251323, 1650137851.3448539, 1650137851.438385, 1650137851.531916, 1650137851.625447, 1650137851.718978, 1650137851.812509, 1650137851.90604, 1650137851.999571, 1650137852.093102, 1650137852.186633, 1650137852.280164, 1650137852.3736951, 1650137852.4672263, 1650137852.5607572, 1650137852.6542883, 1650137852.7478192, 1650137852.8413503, 1650137852.9348812, 1650137853.0284123, 1650137853.1219432, 1650137853.2154744, 1650137853.3090053, 1650137853.4025364, 1650137853.4960673, 1650137853.5895984, 1650137853.6831293, 1650137853.7766604, 1650137853.8701916, 1650137853.9637225, 1650137854.0572536, 1650137854.1507845, 1650137854.2443156, 1650137854.3378465, 1650137854.4313776, 1650137854.5249085, 1650137854.6184397, 1650137854.7119706, 1650137854.8055017, 1650137854.8990326, 1650137854.9925637, 1650137855.0860949, 1650137855.1796257, 1650137855.273157, 1650137855.3666878, 1650137855.460219, 1650137855.5537498, 1650137855.647281, 1650137855.7408118, 1650137855.834343, 1650137855.9278738, 1650137856.021405, 1650137856.1149359, 1650137856.208467, 1650137856.3019981, 1650137856.395529, 1650137856.4890602, 1650137856.582591, 1650137856.6761222, 1650137856.769653, 1650137856.8631842, 1650137856.956715, 1650137857.0502462, 1650137857.1437771, 1650137857.2373083, 1650137857.3308392, 1650137857.4243703, 1650137857.5179014, 1650137857.6114323, 1650137857.7049634, 1650137857.7984943, 1650137857.8920255, 1650137857.9855564, 1650137858.0790875, 1650137858.1726184, 1650137858.2661495, 1650137858.3596804, 1650137858.4532115, 1650137858.5467424, 1650137858.6402736]"
0.0,25.885245356820185,"[-55.53181869545125, 26.8745983581297, 27.501850560090496, 31.09845888786452, 25.6879958944456, 20.53090710932398, -3.639158150262729, 2.129212701839673, 0.8830726769002136, -22.11371024117707, -17.850657006906435, -16.773063443916467, -16.33475729750202, -6.9541959445237485, 61.85969621057467, 47.88450915725001, -14.690199496714659, 13.113086558783904, 21.099282513568376, 21.996406570346544, -1.2615338823846785, 9.530862644126424, 19.398789942430685, 12.988173986851825, 21.615963449860136, -11.56582882136024, -21.753595828543876, 44.08158917717124, -63.156779545432805, -74.7769259366226, -57.86873887732999, -60.921161638561934, -38.21152431569826, -44.47767458883058, -50.3491826965605, -58.303106988445855, -60.6617086526671, -59.01713361874454, -54.7403594940009, -48.49735158599832, 46.98520174937001, -65.57802791666892, -59.72847383552413, -61.43469493241428, 57.58362051674301, -69.19673450216122, 66.3964647291883, -59.646557333295, 71.10753151111192, -68.41334211268138, -61.26518562705494, -67.18203241457537, -73.28223622717577, -66.24231034235252, 63.365084550910204, 67.30120002361215, -59.39773640356814, -55.025742755054395, 71.26204769436971, -57.291662125002794, -54.5361894593042, -59.131636256537874, -47.897919442108574, -42.306663791084176, -38.748901799996666, 72.64705483544088, -32.02486603454918, 60.12458066803, -41.908324405311646, 55.036712836802984, 49.173719821089286, 53.92670372306046, -32.88536686635234, -34.153887339351606, -38.4859318100143, 62.8491926514654, -38.49846368020146, 71.26314927881454, -42.183337593232615, 63.3269353894533, 64.81298521000204, -39.118659502196245, 64.18117450211078, 66.37517574131986, 64.28332867098986, 64.79421908248487, 63.72762608606536, 69.79566766787386, -26.555453349138308, 69.33745261017758, 69.79142772635271, -20.147873492194257, 41.6487645644618, -42.575063467093834, 60.81362582980639, -46.44803199598998, -33.61532539126695, -45.61586240758229, -15.74479961265601, 37.98285769086391, 59.56998627741515, 27.52327479334036, 26.92005881966451, 24.068264836019008, 45.99207471838149, 30.267779435053797, 22.942008839487947, -2.730001622136714]","[19.99926411159838, 26.096840887368884, 6.731232313224382, 28.281994393219865, 28.303152565157138, 28.107626295402838, 30.496321175443015, 8.887872398945886, 12.167725503310045, 18.659774160826935, 5.757008937219642, 12.304337317423293, 19.616722044771784, 10.078482766738304, 44.54524004502127, 28.711677901459904, 70.21117979850939, 62.6892274044192, 65.3748281765008, 19.358126137906773, 24.102071235611035, 25.106183639820905, 36.80671697458947, 21.34479059668263, 9.32105678092917, 20.85508938462309, 15.222116320844249, 31.553675292266373, 3.688444068727472, 11.726778818774557, 30.305275408847045, 40.5950365952987, 27.993556962186688, 28.23929041803203, 25.394240921683075, 25.420562611982028, 26.75307319089422, 19.524771716417025, 23.02075349511163, 19.86162229270647, 7.81532404367933, 8.523732057527313, 8.484527919207162, 8.897764673195754, 14.573082592328081, 6.407390705003772, 4.794795504080518, 1.9907984074982712, 7.589819097391323, 5.377597351339549, 3.9441724496322887, 10.155232122849215, 8.184954448641776, 9.148073824626884, 3.2816342684162105, 5.317858810336483, 9.396708734586394, 7.656602741484035, 9.9925390570762, 5.969336552957062, 6.6437112007705705, 11.469692211197339, 8.101957137379799, 8.533506711028647, 14.354252102359977, 11.744439807308732, 1.2558627523919803, 20.817762352412043, 23.05309072639237, 30.58936438948916, 30.217508177864776, 22.77168835888805, 20.001739150589042, 29.26118919044531, 20.634492414939697, 25.978947830274077, 26.12530915838348, 22.97292185836777, 15.360696911854578, 26.278476227681654, 24.957150190026972, 9.31869236921502, 27.951735388651773, 24.149678322185785, 24.4771744088142, 22.956505065562567, 22.463290368887023, 20.56309835952288, 10.647038993231885, 24.48226722501922, 26.264804152354593, 34.150453410308195, 40.34780389422595, 19.476262617551306, 31.98369589258563, 36.73208067153619, 53.467016140248916, 22.441615487866255, 50.152101298558534, 23.49518013454301, 23.217270959491476, 3.16289265559832, 16.96332172660919, 9.484748482710367, 31.806123505656174, 34.61794302283233, 52.881795258040206, 69.32285672057505]",-0.06901647036435778,excited,,"[1650137860.6941726, 1650137860.787414, 1650137860.8806553, 1650137860.9738967, 1650137861.0671382, 1650137861.1603794, 1650137861.2536209, 1650137861.3468623, 1650137861.4401035, 1650137861.533345, 1650137861.6265864, 1650137861.7198277, 1650137861.813069, 1650137861.9063106, 1650137861.9995518, 1650137862.0927932, 1650137862.1860347, 1650137862.279276, 1650137862.3725173, 1650137862.4657588, 1650137862.559, 1650137862.6522415, 1650137862.745483, 1650137862.8387241, 1650137862.9319656, 1650137863.025207, 1650137863.1184483, 1650137863.2116897, 1650137863.3049312, 1650137863.3981726, 1650137863.4914138, 1650137863.5846553, 1650137863.6778967, 1650137863.771138, 1650137863.8643794, 1650137863.9576209, 1650137864.050862, 1650137864.1441035, 1650137864.237345, 1650137864.3305862, 1650137864.4238276, 1650137864.517069, 1650137864.6103103, 1650137864.7035518, 1650137864.7967932, 1650137864.8900344, 1650137864.983276, 1650137865.0765173, 1650137865.1697586, 1650137865.263, 1650137865.3562415, 1650137865.4494827, 1650137865.5427241, 1650137865.6359656, 1650137865.7292068, 1650137865.8224483, 1650137865.9156897, 1650137866.008931, 1650137866.1021724, 1650137866.1954138, 1650137866.288655, 1650137866.3818965, 1650137866.475138, 1650137866.5683792, 1650137866.6616206, 1650137866.754862, 1650137866.8481033, 1650137866.9413447, 1650137867.0345862, 1650137867.1278274, 1650137867.2210689, 1650137867.3143103, 1650137867.4075515, 1650137867.500793, 1650137867.5940344, 1650137867.6872756, 1650137867.780517, 1650137867.8737586, 1650137867.9669998, 1650137868.0602412, 1650137868.1534827, 1650137868.2467241, 1650137868.3399653, 1650137868.4332068, 1650137868.5264482, 1650137868.6196895, 1650137868.712931, 1650137868.8061724, 1650137868.8994136, 1650137868.992655, 1650137869.0858965, 1650137869.1791377, 1650137869.2723792, 1650137869.3656206, 1650137869.4588618, 1650137869.5521033, 1650137869.6453447, 1650137869.738586, 1650137869.8318274, 1650137869.9250689, 1650137870.01831, 1650137870.1115515, 1650137870.204793, 1650137870.2980342, 1650137870.3912756, 1650137870.484517, 1650137870.5777583, 1650137870.6709998]"
0.0,36.96783060110436,"[-79.4570042383345, -16.81900668789807, -23.771871988034015, -28.98980861635816, -29.37548615971545, -24.21008913319915, -15.235674404786764, 72.40360774896747, 64.91055543286286, 67.30484614379628, 67.86181352540862, 72.60842577647159, 77.71490842687957, 82.55812216360846, 83.90361421119667, 80.50945084264487, 72.47142791888578, 72.0485767856844, 63.721167250851764, 6.949968143405035, 1.9771754925123024, -2.359345307449113, 2.0430816477068863, -2.0097824097552746, -2.7088517233515073, 3.3188291332887396, 1.3634658898873269, -2.2302972119238267, 1.8445340363118974, 32.674084817907485, 75.24540731708387, -77.0872425221903, -42.673351184589556, 28.268945139284853, 49.09640096093725, 31.768650553122797, 18.92202299213163, 23.665439336662455, 27.166510406284676, 74.7520543316188, -89.17369439496794, 86.60735901897031, -46.33424051060633, -26.95539826325273, 31.465640107251033, 25.27440074941696, -62.86697423822955, 42.994889778996544, -87.1486914702946, -87.82440485891098, 22.467946100936622, 0.8481956923622015, 47.66533064720057, 49.36617326614188, -85.16408464743243, -13.21574344188082, 46.38129196643533, 36.21353164566341, 78.66465542694924, 68.76867532531733, 57.53354635767421, 77.85633188609827, 55.24103795497473, 31.26374287831188, 45.520762865448006, 28.94359198002069, 62.882396104204275, 51.05092176750265, 61.96420056474436, 18.771043380040727, -33.99472892410953, 15.286288416518506, 6.632878443772699, -31.236579780276134, -43.51624850600442, 7.147137173681972, -14.02060721367677, -17.68525964669327, 3.5178139285244456, 15.213690136533216, 7.26883397148005, 26.335322046514275, 35.957615741183446, 36.18248364579349, 64.47423263926943, -88.9099695762135, 31.26646381889048, 17.897647027916076, 11.557633355074715, 23.091466195832258, 45.70062160449413, 77.03770141145793, -78.13151319037235, -65.57869754543424, -64.22367198802048, 51.921060086084125, 25.93268021827488, 54.67962395370514, 39.133230040888286, 53.11098966498294, 51.4041959635503, 30.44630397738656, -21.690328174633994, 49.79745574004362, 79.34091590581845, -69.54758570862553, 20.1165322981026, -9.831254042912393]","[35.25250594634131, 13.834587871959158, 19.299062005309302, 22.830404953777485, 30.911659756250682, 35.03956435612692, 41.78208589403651, 14.339782180222972, 1.608582258311612, 3.40525867280815, 8.309798180500223, 14.395190461412001, 17.706850695175774, 5.02111796353312, 20.694196106956127, 19.755980898265594, 15.47553393412219, 10.55278337218946, 7.224635229137705, 25.97572587713784, 23.0868907298159, 10.216928394806342, 13.18853748703476, 9.0110053144394, 4.732900498778066, 11.674338227329114, 4.2761617044153635, 10.504364932726252, 11.259605260661003, 39.848628706835804, 43.118032454150516, 81.62475313334342, 59.56563385657344, 52.34412897178482, 51.37856271862942, 34.91176707316706, 28.889064845034707, 43.94134394052742, 17.34653489725145, 15.446217170475304, 46.39962263957011, 55.213506756203884, 18.080214493480838, 37.62148929379387, 27.184741931605256, 52.71347189136953, 36.485159378293645, 25.076459280655342, 40.36849015106414, 14.501342742560535, 13.71454791387681, 41.73050559745924, 2.05651408209787, 0.7791301645148707, 7.694790754949868, 27.374783951898063, 75.95407731979263, 10.665043613918288, 33.365509268412715, 41.66254308916864, 5.060344738212162, 12.83391261225454, 28.566069129828215, 17.405696484176303, 50.18878666786052, 11.66932629722474, 50.330202496030516, 21.75347684957305, 9.186101853064567, 2.1269582663322817, 51.99013884236492, 38.79803090328716, 19.54306972694015, 35.40632000170027, 45.356308574922025, 20.709697527988087, 46.085998618638016, 46.99738216861601, 35.5292753040799, 40.656575618343055, 52.34386547513434, 46.92769576401708, 48.84354301141236, 51.98436595568956, 54.288344961643155, 69.89723782075318, 73.35663898008046, 53.6585380728712, 29.56507796953055, 21.02916185037325, 33.34386721910313, 32.97661048374436, 40.45311878252964, 46.330287843045014, 58.35467829498799, 56.41159960097795, 48.53846215921438, 5.299074631480435, 23.271512027194298, 22.719150945430002, 50.59224015223336, 71.67820877653048, 72.88488125063529, 11.108713219574515, 29.73143032080469, 20.13880232024119, 60.53275121263984, 61.868062054005655]",-0.16423051968191446,excited,,"[1650137872.812452, 1650137872.9057078, 1650137872.9989636, 1650137873.092219, 1650137873.1854749, 1650137873.2787306, 1650137873.3719864, 1650137873.4652421, 1650137873.5584977, 1650137873.6517534, 1650137873.7450092, 1650137873.838265, 1650137873.9315207, 1650137874.0247762, 1650137874.118032, 1650137874.2112877, 1650137874.3045435, 1650137874.3977993, 1650137874.4910548, 1650137874.5843105, 1650137874.6775663, 1650137874.770822, 1650137874.8640776, 1650137874.9573333, 1650137875.050589, 1650137875.1438448, 1650137875.2371006, 1650137875.3303561, 1650137875.4236119, 1650137875.5168676, 1650137875.6101234, 1650137875.7033792, 1650137875.7966347, 1650137875.8898904, 1650137875.9831462, 1650137876.076402, 1650137876.1696577, 1650137876.2629132, 1650137876.356169, 1650137876.4494247, 1650137876.5426805, 1650137876.6359363, 1650137876.7291918, 1650137876.8224475, 1650137876.9157033, 1650137877.008959, 1650137877.1022148, 1650137877.1954703, 1650137877.288726, 1650137877.3819818, 1650137877.4752376, 1650137877.5684934, 1650137877.661749, 1650137877.7550046, 1650137877.8482604, 1650137877.9415162, 1650137878.0347717, 1650137878.1280274, 1650137878.2212832, 1650137878.314539, 1650137878.4077947, 1650137878.5010502, 1650137878.594306, 1650137878.6875618, 1650137878.7808175, 1650137878.8740733, 1650137878.9673288, 1650137879.0605845, 1650137879.1538403, 1650137879.247096, 1650137879.3403518, 1650137879.4336073, 1650137879.526863, 1650137879.6201189, 1650137879.7133746, 1650137879.8066304, 1650137879.899886, 1650137879.9931417, 1650137880.0863974, 1650137880.1796532, 1650137880.272909, 1650137880.3661644, 1650137880.4594202, 1650137880.552676, 1650137880.6459317, 1650137880.7391875, 1650137880.832443, 1650137880.9256988, 1650137881.0189545, 1650137881.1122103, 1650137881.2054658, 1650137881.2987216, 1650137881.3919773, 1650137881.485233, 1650137881.5784888, 1650137881.6717443, 1650137881.765, 1650137881.8582559, 1650137881.9515116, 1650137882.0447674, 1650137882.138023, 1650137882.2312787, 1650137882.3245344, 1650137882.4177902, 1650137882.511046, 1650137882.6043015, 1650137882.6975572, 1650137882.790813]"
