Frequency,Amplitude,Pitches,Angles,Side Bias,Mood,Image Url,Timestamps
0.0,37.29171772537231,"[61.06025302844524, 64.27653594564683, 63.47778880240289, 64.22315136943368, 62.352447064512994, 63.80842669948981, 64.10593784817118, 67.40914949446704, 61.42101779027989, 64.27755766003638, 71.14342354616517, 61.25540853364307, 79.96687871915165, 36.726070125375394, 58.719977162520756, 65.8555721876398, 58.54055284694337, 54.765973015471616, 57.20029975499822, 58.82192702427858, 58.789629231908776, 55.106916064463526, 57.52213217145491, 59.68873956717884, 56.73413507948927, 62.32638431793521, 58.01178912936343, 57.897887622108726, 59.275862768132924, 60.46897451001265, 58.39266433797858, 59.15082209383093, 64.96745974192442, 56.819278439679785, 60.73007250925574, 61.25382252932818, 62.11364021520019, 60.42294986747788, 57.68012201445692, 58.22433332353779, 59.284070066543464, 60.94124041278529, 57.44933609980116, 59.05377705166031, 60.077009846457116, 60.256593497829456, 61.6009187227122, 56.584635659022204, 59.4844254708047, 59.670751614261704, 59.03529420159867, 61.68341268825006, 60.0211924197987, 60.40876132412863, 61.411950132004165, 58.49743135267762, 59.46211867681806, 59.02282432061218, 57.62506620655271, 58.74570294291132, 65.59392064364243, 59.560210380530265, 57.62273860417956, 50.715310673017875, 43.49578588486167, 50.04781485088958, 54.04766715048147, 50.65360452786968, 51.27520700255044, 50.442903811248065, 52.80088466134327, 54.57611162099411, 51.16210604297024, 49.269189871948576, 53.925357864963146, 52.95086653951586, 52.18907583920203, 55.77702937624689, 55.30780016817884, 54.869773359097884, 57.09540352243534, 52.600069078264504, 55.29918545195726, 53.205325830101565, 53.1136271289895, 59.645524210074726, 57.08732860428017, 54.8032096956639, 59.20172452838563, 55.14984486258361, 58.1509749358591, 57.34665539606306, 55.32859908643759, 57.4543618162775, 56.86886034971106, 57.01303107427967, 51.71640261713865, 60.9968113464067, 62.197181028341895, 61.44782909217172, 61.69607384334281, 57.75121021326316, 53.09198522653336, 57.96644207004788, 62.05778398997266, 57.54660976911697, 58.73965071331237, 58.60880069603294]","[30.827076943551518, 32.7137745802662, 32.27814520057979, 32.947734063801754, 32.21944219004101, 32.56771092815397, 33.75021792446532, 34.03045207528908, 31.62378960844345, 33.57899275724464, 36.010313983014015, 31.537268159347654, 40.22341939100815, 3.0490626862530585, 38.879244693214424, 35.49888595173673, 27.887717755498887, 27.946994020082357, 31.05746477771774, 31.578494009601485, 31.09546740847855, 29.01248461190208, 30.80166652418809, 32.340267358776124, 30.749744397107584, 34.04919541359735, 31.49163516516718, 31.679921508060477, 32.54742522820978, 33.3534878022206, 32.4912943849653, 32.620001302184946, 34.63136081717082, 30.858479186131905, 32.83935823181788, 32.95137257584556, 33.258166658171085, 32.048597433797426, 29.655094104619103, 30.58305701194365, 30.790403665460136, 31.76747436640095, 31.669564222293868, 31.893832000647734, 31.65153178619006, 32.902595196586, 33.847200934007994, 30.250921989194715, 32.603753556990775, 32.064010984362476, 31.545202325337502, 33.36649301567303, 32.86543758498589, 32.197068396550236, 31.676563105394358, 30.625878644653444, 31.49005951589161, 30.468193669881526, 30.13019882579599, 30.98322921134434, 34.968611987652174, 32.117381870466666, 34.30467074717477, 44.85685663763991, 51.09061532395899, 50.29440291270871, 46.44661426739755, 46.21185125452011, 46.86743440333462, 46.18428315692526, 46.92053101317664, 46.56793001596745, 44.084215133284225, 42.48264428721183, 44.513189514334215, 43.57457016389461, 42.84936603567161, 43.82629716767197, 42.72392285866736, 42.57055844453038, 43.41509526612603, 40.72035467727052, 43.008306500016786, 41.037775218294364, 40.50204132226649, 43.395648704138324, 42.526597351964405, 41.17076942880939, 43.273510496691145, 41.5896408683107, 44.30617633527829, 42.92375551058035, 41.89422531402901, 43.40064045532495, 42.96052370417822, 42.7344506394011, 39.07888212174564, 44.416215280887144, 44.49642289706649, 44.26361134011281, 43.95897616606469, 41.4357003753528, 38.50109772639541, 42.22215125302245, 43.23250971599186, 40.69448579283087, 41.18529656333531, 41.086288491882755]",0.9541790960838161,alert,,"[1650139554.282818, 1650139554.3759594, 1650139554.4691005, 1650139554.5622418, 1650139554.6553829, 1650139554.7485242, 1650139554.8416653, 1650139554.9348066, 1650139555.027948, 1650139555.121089, 1650139555.2142303, 1650139555.3073714, 1650139555.4005127, 1650139555.4936538, 1650139555.586795, 1650139555.6799364, 1650139555.7730775, 1650139555.8662188, 1650139555.95936, 1650139556.0525012, 1650139556.1456423, 1650139556.2387836, 1650139556.331925, 1650139556.425066, 1650139556.5182073, 1650139556.6113484, 1650139556.7044897, 1650139556.7976308, 1650139556.890772, 1650139556.9839134, 1650139557.0770545, 1650139557.1701958, 1650139557.263337, 1650139557.3564782, 1650139557.4496193, 1650139557.5427606, 1650139557.635902, 1650139557.729043, 1650139557.8221843, 1650139557.9153254, 1650139558.0084667, 1650139558.1016078, 1650139558.194749, 1650139558.2878904, 1650139558.3810315, 1650139558.4741728, 1650139558.567314, 1650139558.6604552, 1650139558.7535963, 1650139558.8467376, 1650139558.939879, 1650139559.03302, 1650139559.1261613, 1650139559.2193024, 1650139559.3124437, 1650139559.4055848, 1650139559.4987261, 1650139559.5918672, 1650139559.6850085, 1650139559.7781498, 1650139559.871291, 1650139559.9644322, 1650139560.0575733, 1650139560.1507146, 1650139560.2438557, 1650139560.336997, 1650139560.4301383, 1650139560.5232794, 1650139560.6164207, 1650139560.7095618, 1650139560.8027031, 1650139560.8958442, 1650139560.9889855, 1650139561.0821269, 1650139561.175268, 1650139561.2684093, 1650139561.3615503, 1650139561.4546916, 1650139561.5478327, 1650139561.640974, 1650139561.7341154, 1650139561.8272564, 1650139561.9203978, 1650139562.0135388, 1650139562.1066802, 1650139562.1998212, 1650139562.2929626, 1650139562.3861039, 1650139562.479245, 1650139562.5723863, 1650139562.6655273, 1650139562.7586687, 1650139562.8518097, 1650139562.944951, 1650139563.0380924, 1650139563.1312335, 1650139563.2243748, 1650139563.3175159, 1650139563.4106572, 1650139563.5037982, 1650139563.5969396, 1650139563.690081, 1650139563.783222, 1650139563.8763633, 1650139563.9695044, 1650139564.0626457, 1650139564.1557868, 1650139564.248928]"
0.0,38.48618959476161,"[60.28213248662386, 57.82694176910865, 60.19752761717156, 60.71015076539271, 60.16055791273549, 59.29856834752894, 56.863358175386374, 60.49188114693711, 54.40194363825614, 58.68315827546495, 58.146415337758654, 56.002861826352685, 56.87918309468785, 60.23964905541654, 54.44283308035174, 57.60308549698485, 60.34326495359956, 57.63494417025282, 56.449545733818184, 54.925579264349906, 58.275857021185004, 59.87255137029603, 58.46956993654617, 60.52502750303986, 62.94299087565871, 59.05657838471394, 59.744242476837044, 57.437164638957796, 57.58454951793098, 58.86529883156857, 56.73317518503262, 58.53197809292629, 60.68147072659651, 60.236735563960124, 58.406793152340704, 56.81576635682454, 59.58516820355968, 60.86093774433586, 60.15976156824166, 60.03942189461827, 58.14743338515797, 58.526439434365415, 58.2728507679892, 57.70645932714543, 58.69730901986228, 60.09421251501497, 61.08137972437143, 61.09015067515044, 59.5376141193004, 59.05521974599059, 60.84300735427178, 62.91623086888751, 58.858730662797896, 59.47553743166473, 59.221394220582305, 56.023747146060714, 54.31761253299093, 58.611136320124224, 60.90330685993183, 60.47506040719345, 61.12290020414578, 60.0053749095376, 59.976577910028354, 61.065362147209896, 61.2555217241324, 62.92527935129145, 61.41982232060722, 60.27352820436069, 58.897950824188406, 60.04085299380178, 58.75950879660608, 58.154329439296944, 59.346628119271614, 59.53022673815695, 57.49293152234135, 53.98254271060573, 57.63006559178701, 64.70026607294857, 57.39361678578638, 58.80497598622521, 62.111039921972605, 57.99654219692381, 60.88675080177606, 58.143912408789284, 65.0320305745101, 64.04123066698605, 58.37034320897303, 59.364959734158646, 63.04172395915422, 65.42119889616582, 57.39742839677852, 56.346533952471844, 62.977716630587906, 57.630739212368674, 61.34096802202281, 61.2756566908383, 59.02955132700457, 62.068820941463876, 56.88722292732521, 56.54264240658848, 61.16235882972429, 61.769382080116124, 59.62365258211053, 58.525448757017, 65.65962294320607, 61.56476273276938, 59.11297679900689]","[39.55188332674345, 38.133174910413, 39.56427221777896, 39.30662193824869, 38.63758282302782, 39.26877185042091, 37.707128946817804, 40.140133727929474, 37.8216822563309, 39.382257130191334, 39.399366944082836, 38.54930935590775, 38.39327439389617, 40.29688799979802, 37.615621742355614, 38.54189749689054, 39.58363101406397, 38.40611933573204, 37.8725086032509, 37.014129482547034, 38.70130657677231, 39.106892605350424, 38.89515174144807, 39.39278068803511, 40.02595487438763, 38.641506126564856, 38.06300650490979, 36.84198313100537, 36.84512894546745, 36.91701917125861, 36.15563392692128, 37.313942169266824, 38.062853734590526, 38.489530602048234, 38.38318736167721, 37.30103888239437, 39.56543299860306, 39.720814453446245, 39.06098197574588, 39.309986650495006, 38.52272716000366, 38.73010768217459, 38.850565300027704, 38.565278322056116, 39.00565778195412, 39.55942463082232, 39.884830082778436, 39.7533405128939, 38.43444272647081, 37.86672715916998, 38.97042693075926, 39.76343845406554, 37.66510513270811, 37.51931600973534, 37.157008528845665, 35.5705661042596, 34.119399205967675, 37.233563480758676, 39.115823592508605, 39.271672281968605, 39.729725298272406, 39.33434144932559, 39.142420125231425, 39.42653409316554, 39.87082435829569, 40.25297857261284, 39.71740564649591, 39.68102526835198, 38.49836100296795, 38.681557677562665, 37.81551529495535, 37.20024773662151, 37.88276622631288, 37.71596512107055, 36.21315257259046, 34.05038614858251, 36.34351527704349, 39.38226507889219, 36.72788812831211, 38.33289546536811, 39.82676866600736, 38.42392078866082, 39.59186691462747, 38.42417766316018, 41.25798788741187, 41.22836336169079, 38.502896983793576, 38.358837735031216, 41.11357721638256, 41.289073410586035, 37.10688555846329, 36.43386972610322, 39.79267036281325, 37.348629441875765, 39.300040638625646, 38.40646021293097, 37.34693931679252, 39.16380519855534, 36.273111145382025, 34.63741018670474, 38.140265134607176, 37.43344953870526, 36.91285012486302, 37.3064439881912, 39.81411837260394, 39.65522281194451, 38.762932841266185]",1.0010891572332383,alert,,"[1650139566.7908268, 1650139566.8843155, 1650139566.9778042, 1650139567.0712929, 1650139567.1647816, 1650139567.2582703, 1650139567.351759, 1650139567.4452477, 1650139567.5387363, 1650139567.632225, 1650139567.7257137, 1650139567.8192024, 1650139567.912691, 1650139568.0061798, 1650139568.0996685, 1650139568.1931572, 1650139568.286646, 1650139568.3801346, 1650139568.4736233, 1650139568.567112, 1650139568.6606007, 1650139568.7540894, 1650139568.847578, 1650139568.9410667, 1650139569.0345554, 1650139569.1280441, 1650139569.2215328, 1650139569.3150215, 1650139569.4085102, 1650139569.501999, 1650139569.5954876, 1650139569.6889763, 1650139569.782465, 1650139569.8759537, 1650139569.9694424, 1650139570.062931, 1650139570.1564198, 1650139570.2499084, 1650139570.3433971, 1650139570.4368858, 1650139570.5303745, 1650139570.6238632, 1650139570.717352, 1650139570.8108406, 1650139570.9043293, 1650139570.997818, 1650139571.0913067, 1650139571.1847954, 1650139571.278284, 1650139571.3717728, 1650139571.4652615, 1650139571.5587502, 1650139571.6522388, 1650139571.7457275, 1650139571.839216, 1650139571.9327047, 1650139572.0261934, 1650139572.119682, 1650139572.2131708, 1650139572.3066595, 1650139572.4001482, 1650139572.4936368, 1650139572.5871255, 1650139572.6806142, 1650139572.774103, 1650139572.8675916, 1650139572.9610803, 1650139573.054569, 1650139573.1480577, 1650139573.2415464, 1650139573.335035, 1650139573.4285238, 1650139573.5220125, 1650139573.6155012, 1650139573.7089899, 1650139573.8024786, 1650139573.8959672, 1650139573.989456, 1650139574.0829446, 1650139574.1764333, 1650139574.269922, 1650139574.3634107, 1650139574.4568994, 1650139574.550388, 1650139574.6438768, 1650139574.7373655, 1650139574.8308542, 1650139574.9243429, 1650139575.0178316, 1650139575.1113203, 1650139575.204809, 1650139575.2982976, 1650139575.3917863, 1650139575.485275, 1650139575.5787637, 1650139575.6722524, 1650139575.765741, 1650139575.8592298, 1650139575.9527185, 1650139576.0462072, 1650139576.139696, 1650139576.2331846, 1650139576.3266733, 1650139576.420162, 1650139576.5136507, 1650139576.6071393, 1650139576.700628]"
0.0,42.81625329162261,"[56.912887421049135, 57.15049761764127, 58.44111345001876, 57.717771085732245, 58.986962779005744, 58.47506639598849, 58.749552267251524, 59.057633610461984, 59.171180261299064, 58.521771384523, 55.56029987186082, 54.071065389356534, 58.12466948981669, 59.51014951451153, 59.70620365607387, 57.53193040052813, 56.167815022729734, 58.16768495235385, 59.207763183082626, 60.38165821363408, 58.68807892382016, 56.83405255542699, 59.23253799906968, 59.61780128654224, 60.268333654518145, 59.96492030691201, 59.51170754370115, 57.07073949690777, 55.124266054545856, 55.673044921603434, 55.96023081267134, 53.342767432892245, 53.43047586236366, 58.110632258140434, 58.406228169835515, 59.996949670871565, 59.58966959601368, 57.62248448946888, 60.905200428654084, 63.57400005606328, 61.321800838219914, 58.13801945731958, 58.09964389760202, 59.48358780483974, 57.83096623319847, 54.54828304454975, 56.429047050984174, 57.44683568024493, 55.95320303166505, 63.58294801254859, 63.24493663454341, 58.69469884418123, 54.8953508773466, 54.8272311181678, 59.80631733124674, 58.232813053965295, 56.22760721773005, 58.522173749531845, 57.58661888582751, 54.5107774412037, 60.079498840323616, 60.13093621834641, 62.96983756918541, 56.53238414173189, 53.493520199239775, 34.81242373528258, 34.53991768893236, 47.0609783660836, 50.63421616317831, 44.895339896940804, 51.73168649765961, 53.197925892976066, 51.68735811484644, 56.45516958698307, 56.978055767390295, 57.986201499218396, 56.29314333320688, 64.80314212782241, 60.387521068138426, 50.23627083411897, 53.650657684717935, 57.06597131539893, 50.3894533228919, 56.91713767205644, 56.144668184393225, 58.0023484608316, 57.12021219943405, 51.04885002319593, 52.288182934525985, 62.66325386324613, 51.986317594791984, 62.53443175475058, 63.37164760109042, 57.60367814923672, 57.21394209741107, 52.57544124126643, 57.62473944586621, 56.22999032310548, 56.070962853678786, 57.59741489771942, 55.25815990351869, 61.75986653013215, 57.21419238789062, 60.64020568785561, 56.526633882194375, 53.94997887502278, 59.938039374413925, 62.24445391751188]","[36.655613681936615, 36.15728319617482, 37.51283321205281, 37.12499774774541, 37.32880702568557, 36.97234588653046, 37.15457741393025, 37.315954221555295, 37.21595012571241, 36.188565285411876, 34.470088943211806, 33.77773949644438, 35.83381971678054, 36.89795777700147, 37.684959183389054, 36.380382197750585, 36.385531467279044, 37.50410683743986, 37.747478870561906, 38.51112359969714, 37.87367011962323, 37.30726438154455, 38.6877873407669, 38.63071929028224, 38.47431066818786, 38.18150399878879, 37.683731558836485, 36.19517294321991, 34.72472136193127, 35.05759935549794, 35.30983762667665, 33.23163005167215, 33.593016231347995, 36.69035075338862, 37.64907664949144, 38.48937983214928, 38.86486202202461, 37.47207418603921, 38.91083295040351, 40.215778978935695, 39.603409002739454, 37.76254267319353, 38.149165868108604, 38.34373176554021, 36.61088133070342, 35.7042305422325, 36.068641246641526, 36.626870817398185, 35.97742512232233, 40.13509344228232, 39.363723997050286, 37.63048099992774, 35.406107565608565, 35.45643856458913, 37.75548776044771, 36.973467828960935, 35.49222217464591, 36.70829658503952, 36.185838886712524, 34.164999421453814, 37.45551148975574, 39.370693055365344, 40.83484334484986, 38.291065280291065, 51.87177634247134, 70.8072784623697, 57.16499191996613, 51.925026470166245, 52.1074890115155, 49.1792084434747, 49.22349945949774, 48.81975292333665, 49.33201088427457, 50.41861249450259, 50.38068608979033, 51.60348435059668, 50.86683037184824, 53.14068759375757, 51.52447037674291, 48.59767938225227, 49.799687513468676, 50.39803755878268, 47.536380887925084, 49.7077696362179, 48.59128410393273, 49.90338183448259, 48.173090686742, 45.830862165245286, 47.72965221618316, 51.772509158350665, 46.35290931505516, 51.51294339423162, 50.79680888833359, 49.55408063268016, 47.762531284362616, 46.09330699731662, 48.35885603628705, 46.89822509510114, 46.46192961128633, 47.29832124033858, 45.91408044379879, 49.42709790666427, 47.79869030084085, 49.17186614174948, 47.58405135758681, 45.952424709223926, 48.23288103254405, 49.2732152197555]",1.0278738468236328,alert,,"[1650139578.7971427, 1650139578.8900738, 1650139578.9830048, 1650139579.0759358, 1650139579.168867, 1650139579.2617981, 1650139579.3547292, 1650139579.4476602, 1650139579.5405912, 1650139579.6335223, 1650139579.7264533, 1650139579.8193846, 1650139579.9123156, 1650139580.0052466, 1650139580.0981777, 1650139580.1911087, 1650139580.2840397, 1650139580.3769708, 1650139580.469902, 1650139580.562833, 1650139580.655764, 1650139580.7486951, 1650139580.8416262, 1650139580.9345572, 1650139581.0274882, 1650139581.1204195, 1650139581.2133505, 1650139581.3062816, 1650139581.3992126, 1650139581.4921436, 1650139581.5850747, 1650139581.6780057, 1650139581.7709367, 1650139581.863868, 1650139581.956799, 1650139582.04973, 1650139582.142661, 1650139582.2355921, 1650139582.3285232, 1650139582.4214542, 1650139582.5143855, 1650139582.6073165, 1650139582.7002475, 1650139582.7931786, 1650139582.8861096, 1650139582.9790406, 1650139583.0719717, 1650139583.164903, 1650139583.257834, 1650139583.350765, 1650139583.443696, 1650139583.536627, 1650139583.629558, 1650139583.722489, 1650139583.8154204, 1650139583.9083514, 1650139584.0012825, 1650139584.0942135, 1650139584.1871445, 1650139584.2800756, 1650139584.3730066, 1650139584.4659379, 1650139584.558869, 1650139584.6518, 1650139584.744731, 1650139584.837662, 1650139584.930593, 1650139585.023524, 1650139585.1164553, 1650139585.2093863, 1650139585.3023174, 1650139585.3952484, 1650139585.4881794, 1650139585.5811105, 1650139585.6740415, 1650139585.7669728, 1650139585.8599038, 1650139585.9528348, 1650139586.0457659, 1650139586.138697, 1650139586.231628, 1650139586.324559, 1650139586.41749, 1650139586.5104213, 1650139586.6033523, 1650139586.6962833, 1650139586.7892144, 1650139586.8821454, 1650139586.9750764, 1650139587.0680075, 1650139587.1609387, 1650139587.2538698, 1650139587.3468008, 1650139587.4397318, 1650139587.5326629, 1650139587.625594, 1650139587.718525, 1650139587.8114562, 1650139587.9043872, 1650139587.9973183, 1650139588.0902493, 1650139588.1831803, 1650139588.2761114, 1650139588.3690424, 1650139588.4619737, 1650139588.5549047, 1650139588.6478357, 1650139588.7407668]"
